카메라 번호,주소,상세 설명,측정 시작 시간,측정 종료 시간,카메라 통과 인원 (IN),카메라 통과 인원 (OUT),데이터입력시간
1,율곡로3길 50,덕성여고 앞,2020-03-09 12:50,2020-03-09 13:00,1706,808,2020-03-09 13:00
2,계동길 69,계동교회 앞,2020-03-09 13:00,2020-03-09 13:10,3413,4122,2020-03-09 13:10
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-09 13:00,2020-03-09 13:10,811,1065,2020-03-09 13:10
3,북촌로11길 1,돈미약국 앞,2020-03-09 13:00,2020-03-09 13:10,563,645,2020-03-09 13:10
1,율곡로3길 50,덕성여고 앞,2020-03-09 13:00,2020-03-09 13:10,1781,884,2020-03-09 13:10
2,계동길 69,계동교회 앞,2020-03-09 13:10,2020-03-09 13:20,3517,4272,2020-03-09 13:20
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-09 13:10,2020-03-09 13:20,853,1091,2020-03-09 13:20
3,북촌로11길 1,돈미약국 앞,2020-03-09 13:10,2020-03-09 13:20,576,652,2020-03-09 13:20
1,율곡로3길 50,덕성여고 앞,2020-03-09 13:10,2020-03-09 13:20,1812,914,2020-03-09 13:20
2,계동길 69,계동교회 앞,2020-03-09 13:20,2020-03-09 13:30,3649,4416,2020-03-09 13:30
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-09 13:20,2020-03-09 13:30,883,1141,2020-03-09 13:30
3,북촌로11길 1,돈미약국 앞,2020-03-09 13:20,2020-03-09 13:30,587,658,2020-03-09 13:30
1,율곡로3길 50,덕성여고 앞,2020-03-09 13:20,2020-03-09 13:30,1857,959,2020-03-09 13:30
2,계동길 69,계동교회 앞,2020-03-09 13:30,2020-03-09 13:40,3772,4586,2020-03-09 13:40
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-09 13:30,2020-03-09 13:40,916,1172,2020-03-09 13:40
3,북촌로11길 1,돈미약국 앞,2020-03-09 13:30,2020-03-09 13:40,598,669,2020-03-09 13:40
1,율곡로3길 50,덕성여고 앞,2020-03-09 13:30,2020-03-09 13:40,1896,991,2020-03-09 13:40
2,계동길 69,계동교회 앞,2020-03-09 13:40,2020-03-09 13:50,3842,4716,2020-03-09 13:50
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-09 13:40,2020-03-09 13:50,948,1205,2020-03-09 13:50
3,북촌로11길 1,돈미약국 앞,2020-03-09 13:40,2020-03-09 13:50,631,683,2020-03-09 13:50
1,율곡로3길 50,덕성여고 앞,2020-03-09 13:40,2020-03-09 13:50,1951,1010,2020-03-09 13:50
2,계동길 69,계동교회 앞,2020-03-09 13:50,2020-03-09 14:00,3940,4828,2020-03-09 14:00
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-09 13:50,2020-03-09 14:00,968,1224,2020-03-09 14:00
3,북촌로11길 1,돈미약국 앞,2020-03-09 13:50,2020-03-09 14:00,643,701,2020-03-09 14:00
1,율곡로3길 50,덕성여고 앞,2020-03-09 13:50,2020-03-09 14:00,1995,1043,2020-03-09 14:00
2,계동길 69,계동교회 앞,2020-03-09 14:00,2020-03-09 14:10,4057,4967,2020-03-09 14:10
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-09 14:00,2020-03-09 14:10,1000,1253,2020-03-09 14:10
3,북촌로11길 1,돈미약국 앞,2020-03-09 14:00,2020-03-09 14:10,683,711,2020-03-09 14:10
1,율곡로3길 50,덕성여고 앞,2020-03-09 14:00,2020-03-09 14:10,2043,1079,2020-03-09 14:10
2,계동길 69,계동교회 앞,2020-03-09 14:10,2020-03-09 14:20,4178,5084,2020-03-09 14:20
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-09 14:10,2020-03-09 14:20,1015,1268,2020-03-09 14:20
3,북촌로11길 1,돈미약국 앞,2020-03-09 14:10,2020-03-09 14:20,694,721,2020-03-09 14:20
1,율곡로3길 50,덕성여고 앞,2020-03-09 14:10,2020-03-09 14:20,2094,1113,2020-03-09 14:20
2,계동길 69,계동교회 앞,2020-03-09 14:20,2020-03-09 14:30,4291,5214,2020-03-09 14:30
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-09 14:20,2020-03-09 14:30,1041,1297,2020-03-09 14:30
3,북촌로11길 1,돈미약국 앞,2020-03-09 14:20,2020-03-09 14:30,708,742,2020-03-09 14:30
1,율곡로3길 50,덕성여고 앞,2020-03-09 14:20,2020-03-09 14:30,2140,1153,2020-03-09 14:30
2,계동길 69,계동교회 앞,2020-03-09 14:30,2020-03-09 14:40,4363,5348,2020-03-09 14:40
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-09 14:30,2020-03-09 14:40,1062,1328,2020-03-09 14:40
3,북촌로11길 1,돈미약국 앞,2020-03-09 14:30,2020-03-09 14:40,721,760,2020-03-09 14:40
1,율곡로3길 50,덕성여고 앞,2020-03-09 14:30,2020-03-09 14:40,2179,1183,2020-03-09 14:40
2,계동길 69,계동교회 앞,2020-03-09 14:40,2020-03-09 14:50,4450,5511,2020-03-09 14:50
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-09 14:40,2020-03-09 14:50,1090,1359,2020-03-09 14:50
3,북촌로11길 1,돈미약국 앞,2020-03-09 14:40,2020-03-09 14:50,741,779,2020-03-09 14:50
1,율곡로3길 50,덕성여고 앞,2020-03-09 14:40,2020-03-09 14:50,2214,1208,2020-03-09 14:50
2,계동길 69,계동교회 앞,2020-03-09 14:50,2020-03-09 15:00,4530,5620,2020-03-09 15:00
3,북촌로11길 1,돈미약국 앞,2020-03-09 14:50,2020-03-09 15:00,761,805,2020-03-09 15:00
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-09 14:50,2020-03-09 15:00,1114,1400,2020-03-09 15:00
1,율곡로3길 50,덕성여고 앞,2020-03-09 14:50,2020-03-09 15:00,2257,1235,2020-03-09 15:00
2,계동길 69,계동교회 앞,2020-03-09 15:00,2020-03-09 15:10,4609,5751,2020-03-09 15:10
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-09 15:00,2020-03-09 15:10,1139,1452,2020-03-09 15:10
3,북촌로11길 1,돈미약국 앞,2020-03-09 15:00,2020-03-09 15:10,798,829,2020-03-09 15:10
1,율곡로3길 50,덕성여고 앞,2020-03-09 15:00,2020-03-09 15:10,2307,1257,2020-03-09 15:10
2,계동길 69,계동교회 앞,2020-03-09 15:10,2020-03-09 15:20,4733,5897,2020-03-09 15:20
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-09 15:10,2020-03-09 15:20,1195,1487,2020-03-09 15:20
3,북촌로11길 1,돈미약국 앞,2020-03-09 15:10,2020-03-09 15:20,818,865,2020-03-09 15:20
1,율곡로3길 50,덕성여고 앞,2020-03-09 15:10,2020-03-09 15:20,2343,1282,2020-03-09 15:20
2,계동길 69,계동교회 앞,2020-03-09 15:20,2020-03-09 15:30,4841,6065,2020-03-09 15:30
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-09 15:20,2020-03-09 15:30,1217,1528,2020-03-09 15:30
3,북촌로11길 1,돈미약국 앞,2020-03-09 15:20,2020-03-09 15:30,847,885,2020-03-09 15:30
1,율곡로3길 50,덕성여고 앞,2020-03-09 15:20,2020-03-09 15:30,2395,1299,2020-03-09 15:30
2,계동길 69,계동교회 앞,2020-03-09 15:30,2020-03-09 15:40,4939,6193,2020-03-09 15:40
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-09 15:30,2020-03-09 15:40,1232,1565,2020-03-09 15:40
3,북촌로11길 1,돈미약국 앞,2020-03-09 15:30,2020-03-09 15:40,871,906,2020-03-09 15:40
1,율곡로3길 50,덕성여고 앞,2020-03-09 15:30,2020-03-09 15:40,2462,1333,2020-03-09 15:40
2,계동길 69,계동교회 앞,2020-03-09 15:40,2020-03-09 15:50,5024,6302,2020-03-09 15:50
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-09 15:40,2020-03-09 15:50,1281,1606,2020-03-09 15:50
3,북촌로11길 1,돈미약국 앞,2020-03-09 15:40,2020-03-09 15:50,880,924,2020-03-09 15:50
1,율곡로3길 50,덕성여고 앞,2020-03-09 15:40,2020-03-09 15:50,2494,1368,2020-03-09 15:50
2,계동길 69,계동교회 앞,2020-03-09 15:50,2020-03-09 16:00,5121,6402,2020-03-09 16:00
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-09 15:50,2020-03-09 16:00,1315,1641,2020-03-09 16:00
3,북촌로11길 1,돈미약국 앞,2020-03-09 15:50,2020-03-09 16:00,908,940,2020-03-09 16:00
1,율곡로3길 50,덕성여고 앞,2020-03-09 15:50,2020-03-09 16:00,2532,1390,2020-03-09 16:00
2,계동길 69,계동교회 앞,2020-03-09 16:00,2020-03-09 16:10,5240,6508,2020-03-09 16:10
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-09 16:00,2020-03-09 16:10,1344,1688,2020-03-09 16:10
3,북촌로11길 1,돈미약국 앞,2020-03-09 16:00,2020-03-09 16:10,941,967,2020-03-09 16:10
1,율곡로3길 50,덕성여고 앞,2020-03-09 16:00,2020-03-09 16:10,2566,1430,2020-03-09 16:10
2,계동길 69,계동교회 앞,2020-03-09 16:10,2020-03-09 16:20,5328,6594,2020-03-09 16:20
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-09 16:10,2020-03-09 16:20,1369,1705,2020-03-09 16:20
3,북촌로11길 1,돈미약국 앞,2020-03-09 16:10,2020-03-09 16:20,966,1008,2020-03-09 16:20
1,율곡로3길 50,덕성여고 앞,2020-03-09 16:10,2020-03-09 16:20,2618,1455,2020-03-09 16:20
2,계동길 69,계동교회 앞,2020-03-09 16:20,2020-03-09 16:30,5459,6742,2020-03-09 16:30
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-09 16:20,2020-03-09 16:30,1414,1737,2020-03-09 16:30
3,북촌로11길 1,돈미약국 앞,2020-03-09 16:20,2020-03-09 16:30,1007,1027,2020-03-09 16:30
1,율곡로3길 50,덕성여고 앞,2020-03-09 16:20,2020-03-09 16:30,2676,1510,2020-03-09 16:30
2,계동길 69,계동교회 앞,2020-03-09 16:30,2020-03-09 16:40,5531,6842,2020-03-09 16:40
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-09 16:30,2020-03-09 16:40,1471,1810,2020-03-09 16:40
3,북촌로11길 1,돈미약국 앞,2020-03-09 16:30,2020-03-09 16:40,1037,1039,2020-03-09 16:40
1,율곡로3길 50,덕성여고 앞,2020-03-09 16:30,2020-03-09 16:40,2718,1550,2020-03-09 16:40
2,계동길 69,계동교회 앞,2020-03-09 16:40,2020-03-09 16:50,5643,6934,2020-03-09 16:50
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-09 16:40,2020-03-09 16:50,1522,1866,2020-03-09 16:50
3,북촌로11길 1,돈미약국 앞,2020-03-09 16:40,2020-03-09 16:50,1046,1047,2020-03-09 16:50
1,율곡로3길 50,덕성여고 앞,2020-03-09 16:40,2020-03-09 16:50,2760,1596,2020-03-09 16:50
2,계동길 69,계동교회 앞,2020-03-09 16:50,2020-03-09 17:00,5751,7044,2020-03-09 17:00
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-09 16:50,2020-03-09 17:00,1538,1900,2020-03-09 17:00
3,북촌로11길 1,돈미약국 앞,2020-03-09 16:50,2020-03-09 17:00,1052,1063,2020-03-09 17:00
1,율곡로3길 50,덕성여고 앞,2020-03-09 16:50,2020-03-09 17:00,2799,1632,2020-03-09 17:00
2,계동길 69,계동교회 앞,2020-03-09 17:00,2020-03-09 17:10,5820,7123,2020-03-09 17:10
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-09 17:00,2020-03-09 17:10,1551,1918,2020-03-09 17:10
3,북촌로11길 1,돈미약국 앞,2020-03-09 17:00,2020-03-09 17:10,1057,1071,2020-03-09 17:10
1,율곡로3길 50,덕성여고 앞,2020-03-09 17:00,2020-03-09 17:10,2834,1662,2020-03-09 17:10
2,계동길 69,계동교회 앞,2020-03-09 17:10,2020-03-09 17:20,5888,7205,2020-03-09 17:20
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-09 17:10,2020-03-09 17:20,1584,1948,2020-03-09 17:20
3,북촌로11길 1,돈미약국 앞,2020-03-09 17:10,2020-03-09 17:20,1086,1078,2020-03-09 17:20
1,율곡로3길 50,덕성여고 앞,2020-03-09 17:10,2020-03-09 17:20,2858,1684,2020-03-09 17:20
2,계동길 69,계동교회 앞,2020-03-09 17:20,2020-03-09 17:30,5954,7312,2020-03-09 17:30
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-09 17:20,2020-03-09 17:30,1624,2001,2020-03-09 17:30
3,북촌로11길 1,돈미약국 앞,2020-03-09 17:20,2020-03-09 17:30,1114,1096,2020-03-09 17:30
1,율곡로3길 50,덕성여고 앞,2020-03-09 17:20,2020-03-09 17:30,2909,1743,2020-03-09 17:30
2,계동길 69,계동교회 앞,2020-03-09 17:30,2020-03-09 17:40,6050,7455,2020-03-09 17:40
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-09 17:30,2020-03-09 17:40,1638,2014,2020-03-09 17:40
3,북촌로11길 1,돈미약국 앞,2020-03-09 17:30,2020-03-09 17:40,1126,1106,2020-03-09 17:40
1,율곡로3길 50,덕성여고 앞,2020-03-09 17:30,2020-03-09 17:40,2961,1788,2020-03-09 17:40
2,계동길 69,계동교회 앞,2020-03-09 17:40,2020-03-09 17:50,6147,7584,2020-03-09 17:50
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-09 17:40,2020-03-09 17:50,1663,2032,2020-03-09 17:50
3,북촌로11길 1,돈미약국 앞,2020-03-09 17:40,2020-03-09 17:50,1140,1139,2020-03-09 17:50
1,율곡로3길 50,덕성여고 앞,2020-03-09 17:40,2020-03-09 17:50,3018,1821,2020-03-09 17:50
2,계동길 69,계동교회 앞,2020-03-09 17:50,2020-03-09 18:00,6260,7707,2020-03-09 18:00
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-09 17:50,2020-03-09 18:00,1697,2060,2020-03-09 18:00
3,북촌로11길 1,돈미약국 앞,2020-03-09 17:50,2020-03-09 18:00,1165,1153,2020-03-09 18:00
1,율곡로3길 50,덕성여고 앞,2020-03-09 17:50,2020-03-09 18:00,3054,1859,2020-03-09 18:00
2,계동길 69,계동교회 앞,2020-03-09 18:00,2020-03-09 18:10,6311,7794,2020-03-09 18:10
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-09 18:00,2020-03-09 18:10,1714,2084,2020-03-09 18:10
3,북촌로11길 1,돈미약국 앞,2020-03-09 18:00,2020-03-09 18:10,1171,1181,2020-03-09 18:10
1,율곡로3길 50,덕성여고 앞,2020-03-09 18:00,2020-03-09 18:10,3080,1885,2020-03-09 18:10
2,계동길 69,계동교회 앞,2020-03-09 18:10,2020-03-09 18:20,6385,7904,2020-03-09 18:20
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-09 18:10,2020-03-09 18:20,1731,2116,2020-03-09 18:20
3,북촌로11길 1,돈미약국 앞,2020-03-09 18:10,2020-03-09 18:20,1203,1193,2020-03-09 18:20
1,율곡로3길 50,덕성여고 앞,2020-03-09 18:10,2020-03-09 18:20,3128,1908,2020-03-09 18:20
2,계동길 69,계동교회 앞,2020-03-09 18:30,2020-03-09 18:40,6508,8093,2020-03-09 18:40
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-09 18:30,2020-03-09 18:40,1777,2203,2020-03-09 18:40
3,북촌로11길 1,돈미약국 앞,2020-03-09 18:30,2020-03-09 18:40,1215,1216,2020-03-09 18:40
1,율곡로3길 50,덕성여고 앞,2020-03-09 18:30,2020-03-09 18:40,3255,2036,2020-03-09 18:40
2,계동길 69,계동교회 앞,2020-03-09 18:40,2020-03-09 18:50,6547,8171,2020-03-09 18:50
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-09 18:40,2020-03-09 18:50,1819,2285,2020-03-09 18:50
3,북촌로11길 1,돈미약국 앞,2020-03-09 18:40,2020-03-09 18:50,1230,1222,2020-03-09 18:50
1,율곡로3길 50,덕성여고 앞,2020-03-09 18:40,2020-03-09 18:50,3357,2087,2020-03-09 18:50
2,계동길 69,계동교회 앞,2020-03-09 18:50,2020-03-09 19:00,6576,8220,2020-03-09 19:00
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-09 18:50,2020-03-09 19:00,1855,2333,2020-03-09 19:00
3,북촌로11길 1,돈미약국 앞,2020-03-09 18:50,2020-03-09 19:00,1269,1236,2020-03-09 19:00
1,율곡로3길 50,덕성여고 앞,2020-03-09 18:50,2020-03-09 19:00,3525,2177,2020-03-09 19:00
2,계동길 69,계동교회 앞,2020-03-09 19:00,2020-03-09 19:10,6613,8268,2020-03-09 19:10
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-09 19:00,2020-03-09 19:10,1880,2374,2020-03-09 19:10
3,북촌로11길 1,돈미약국 앞,2020-03-09 19:00,2020-03-09 19:10,1312,1264,2020-03-09 19:10
1,율곡로3길 50,덕성여고 앞,2020-03-09 19:00,2020-03-09 19:10,3636,2229,2020-03-09 19:10
2,계동길 69,계동교회 앞,2020-03-09 19:10,2020-03-09 19:20,6637,8324,2020-03-09 19:20
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-09 19:10,2020-03-09 19:20,1900,2417,2020-03-09 19:20
3,북촌로11길 1,돈미약국 앞,2020-03-09 19:10,2020-03-09 19:20,1329,1285,2020-03-09 19:20
1,율곡로3길 50,덕성여고 앞,2020-03-09 19:10,2020-03-09 19:20,3763,2260,2020-03-09 19:20
2,계동길 69,계동교회 앞,2020-03-09 19:20,2020-03-09 19:30,6663,8370,2020-03-09 19:30
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-09 19:20,2020-03-09 19:30,1944,2481,2020-03-09 19:30
3,북촌로11길 1,돈미약국 앞,2020-03-09 19:20,2020-03-09 19:30,1355,1304,2020-03-09 19:30
1,율곡로3길 50,덕성여고 앞,2020-03-09 19:20,2020-03-09 19:30,3879,2315,2020-03-09 19:30
2,계동길 69,계동교회 앞,2020-03-09 19:30,2020-03-09 19:40,6690,8411,2020-03-09 19:40
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-09 19:30,2020-03-09 19:40,1963,2512,2020-03-09 19:40
3,북촌로11길 1,돈미약국 앞,2020-03-09 19:30,2020-03-09 19:40,1375,1316,2020-03-09 19:40
1,율곡로3길 50,덕성여고 앞,2020-03-09 19:30,2020-03-09 19:40,3974,2362,2020-03-09 19:40
2,계동길 69,계동교회 앞,2020-03-09 19:40,2020-03-09 19:50,6712,8455,2020-03-09 19:50
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-09 19:40,2020-03-09 19:50,1990,2536,2020-03-09 19:50
3,북촌로11길 1,돈미약국 앞,2020-03-09 19:40,2020-03-09 19:50,1382,1323,2020-03-09 19:50
1,율곡로3길 50,덕성여고 앞,2020-03-09 19:40,2020-03-09 19:50,4019,2396,2020-03-09 19:50
2,계동길 69,계동교회 앞,2020-03-09 19:50,2020-03-09 20:00,6744,8492,2020-03-09 20:00
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-09 19:50,2020-03-09 20:00,2016,2557,2020-03-09 20:00
3,북촌로11길 1,돈미약국 앞,2020-03-09 19:50,2020-03-09 20:00,1399,1328,2020-03-09 20:00
1,율곡로3길 50,덕성여고 앞,2020-03-09 19:50,2020-03-09 20:00,4067,2425,2020-03-09 20:00
2,계동길 69,계동교회 앞,2020-03-09 20:00,2020-03-09 20:10,6766,8519,2020-03-09 20:10
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-09 20:00,2020-03-09 20:10,2037,2573,2020-03-09 20:10
3,북촌로11길 1,돈미약국 앞,2020-03-09 20:00,2020-03-09 20:10,1403,1337,2020-03-09 20:10
1,율곡로3길 50,덕성여고 앞,2020-03-09 20:00,2020-03-09 20:10,4084,2456,2020-03-09 20:10
2,계동길 69,계동교회 앞,2020-03-09 20:10,2020-03-09 20:20,6781,8555,2020-03-09 20:20
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-09 20:10,2020-03-09 20:20,2053,2592,2020-03-09 20:20
3,북촌로11길 1,돈미약국 앞,2020-03-09 20:10,2020-03-09 20:20,1415,1345,2020-03-09 20:20
1,율곡로3길 50,덕성여고 앞,2020-03-09 20:10,2020-03-09 20:20,4147,2477,2020-03-09 20:20
2,계동길 69,계동교회 앞,2020-03-09 20:20,2020-03-09 20:30,6809,8601,2020-03-09 20:30
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-09 20:20,2020-03-09 20:30,2074,2608,2020-03-09 20:30
3,북촌로11길 1,돈미약국 앞,2020-03-09 20:20,2020-03-09 20:30,1417,1352,2020-03-09 20:30
1,율곡로3길 50,덕성여고 앞,2020-03-09 20:20,2020-03-09 20:30,4178,2507,2020-03-09 20:30
2,계동길 69,계동교회 앞,2020-03-09 20:30,2020-03-09 20:40,6826,8624,2020-03-09 20:40
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-09 20:30,2020-03-09 20:40,2093,2622,2020-03-09 20:40
3,북촌로11길 1,돈미약국 앞,2020-03-09 20:30,2020-03-09 20:40,1432,1357,2020-03-09 20:40
1,율곡로3길 50,덕성여고 앞,2020-03-09 20:30,2020-03-09 20:40,4196,2516,2020-03-09 20:40
2,계동길 69,계동교회 앞,2020-03-09 20:40,2020-03-09 20:50,6846,8636,2020-03-09 20:50
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-09 20:40,2020-03-09 20:50,2109,2634,2020-03-09 20:50
3,북촌로11길 1,돈미약국 앞,2020-03-09 20:40,2020-03-09 20:50,1438,1361,2020-03-09 20:50
1,율곡로3길 50,덕성여고 앞,2020-03-09 20:40,2020-03-09 20:50,4206,2541,2020-03-09 20:50
2,계동길 69,계동교회 앞,2020-03-09 20:50,2020-03-09 21:00,6870,8670,2020-03-09 21:00
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-09 20:50,2020-03-09 21:00,2119,2646,2020-03-09 21:00
3,북촌로11길 1,돈미약국 앞,2020-03-09 20:50,2020-03-09 21:00,1462,1381,2020-03-09 21:00
1,율곡로3길 50,덕성여고 앞,2020-03-09 20:50,2020-03-09 21:00,4227,2570,2020-03-09 21:00
2,계동길 69,계동교회 앞,2020-03-09 21:00,2020-03-09 21:10,6896,8693,2020-03-09 21:10
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-09 21:00,2020-03-09 21:10,2142,2654,2020-03-09 21:10
3,북촌로11길 1,돈미약국 앞,2020-03-09 21:00,2020-03-09 21:10,1480,1386,2020-03-09 21:10
1,율곡로3길 50,덕성여고 앞,2020-03-09 21:00,2020-03-09 21:10,4246,2589,2020-03-09 21:10
2,계동길 69,계동교회 앞,2020-03-09 21:10,2020-03-09 21:20,6912,8706,2020-03-09 21:20
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-09 21:10,2020-03-09 21:20,2166,2671,2020-03-09 21:20
3,북촌로11길 1,돈미약국 앞,2020-03-09 21:10,2020-03-09 21:20,1488,1386,2020-03-09 21:20
1,율곡로3길 50,덕성여고 앞,2020-03-09 21:10,2020-03-09 21:20,4266,2610,2020-03-09 21:20
2,계동길 69,계동교회 앞,2020-03-09 21:20,2020-03-09 21:30,6919,8731,2020-03-09 21:30
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-09 21:20,2020-03-09 21:30,2193,2676,2020-03-09 21:30
3,북촌로11길 1,돈미약국 앞,2020-03-09 21:20,2020-03-09 21:30,1495,1390,2020-03-09 21:30
1,율곡로3길 50,덕성여고 앞,2020-03-09 21:20,2020-03-09 21:30,4276,2626,2020-03-09 21:30
2,계동길 69,계동교회 앞,2020-03-09 21:30,2020-03-09 21:40,6929,8743,2020-03-09 21:40
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-09 21:30,2020-03-09 21:40,2200,2688,2020-03-09 21:40
3,북촌로11길 1,돈미약국 앞,2020-03-09 21:30,2020-03-09 21:40,1499,1392,2020-03-09 21:40
1,율곡로3길 50,덕성여고 앞,2020-03-09 21:30,2020-03-09 21:40,4294,2641,2020-03-09 21:40
2,계동길 69,계동교회 앞,2020-03-09 21:40,2020-03-09 21:50,6937,8764,2020-03-09 21:50
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-09 21:40,2020-03-09 21:50,2211,2697,2020-03-09 21:50
3,북촌로11길 1,돈미약국 앞,2020-03-09 21:40,2020-03-09 21:50,1502,1392,2020-03-09 21:50
1,율곡로3길 50,덕성여고 앞,2020-03-09 21:40,2020-03-09 21:50,4305,2653,2020-03-09 21:50
2,계동길 69,계동교회 앞,2020-03-09 21:50,2020-03-09 22:00,6981,8814,2020-03-09 22:00
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-09 21:50,2020-03-09 22:00,2226,2705,2020-03-09 22:00
3,북촌로11길 1,돈미약국 앞,2020-03-09 21:50,2020-03-09 22:00,1504,1392,2020-03-09 22:00
1,율곡로3길 50,덕성여고 앞,2020-03-09 21:50,2020-03-09 22:00,4338,2667,2020-03-09 22:00
2,계동길 69,계동교회 앞,2020-03-09 22:00,2020-03-09 22:10,6988,8832,2020-03-09 22:10
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-09 22:00,2020-03-09 22:10,2238,2706,2020-03-09 22:10
3,북촌로11길 1,돈미약국 앞,2020-03-09 22:00,2020-03-09 22:10,1513,1393,2020-03-09 22:10
1,율곡로3길 50,덕성여고 앞,2020-03-09 22:00,2020-03-09 22:10,4355,2672,2020-03-09 22:10
2,계동길 69,계동교회 앞,2020-03-09 22:10,2020-03-09 22:20,6992,8832,2020-03-09 22:20
4,북촌로5가길 38,삼청파출소 사잇길,2020-03-09 22:10,2020-03-09 22:20,2245,2706,2020-03-09 22:20
